operator,family,phs_order,poly_deg,eps,N,nrmse
hessian,IMQ,0,3,1.0,900,0.00019127364560025815
hessian,IMQ,0,3,1.0,2025,9.325389027379106e-5
hessian,IMQ,0,3,1.0,4900,0.0010944342855678279
hessian,Gaussian,0,3,1.0,100,0.006158354886622607
hessian,Gaussian,0,3,1.0,225,0.0015539259459292026
hessian,Gaussian,0,3,1.0,400,0.0006283595770102309
hessian,Gaussian,0,3,1.0,900,0.00014006317057293802
hessian,Gaussian,0,3,1.0,2025,0.00021423527121314633
hessian,Gaussian,0,3,1.0,4900,0.000816482912258933
hessian,IMQ,0,4,1.0,100,0.003940710834428603
hessian,IMQ,0,4,1.0,225,0.00044826296071169515
hessian,IMQ,0,4,1.0,400,0.00011960300436595524
hessian,IMQ,0,4,1.0,900,2.7696564331920076e-5
hessian,IMQ,0,4,1.0,2025,6.623760287493527e-5
hessian,IMQ,0,4,1.0,4900,0.0006829202956603551
hessian,Gaussian,0,4,1.0,100,0.00048459995615723585
hessian,Gaussian,0,4,1.0,225,7.280115505335924e-5
hessian,Gaussian,0,4,1.0,400,4.3802635954614685e-5
hessian,Gaussian,0,4,1.0,900,0.0002717255417888114
hessian,Gaussian,0,4,1.0,2025,0.0003785853658488707
hessian,Gaussian,0,4,1.0,4900,0.0013344793786211537
jacobian,PHS,1,1,0.0,100,0.14165134020854905
jacobian,PHS,1,1,0.0,225,0.07979556877662565
jacobian,PHS,1,1,0.0,400,0.055623433063510655
jacobian,PHS,1,1,0.0,900,0.034566916964448184
jacobian,PHS,1,1,0.0,2025,0.020686550793957568
jacobian,PHS,1,1,0.0,4900,0.012296267807323564
jacobian,PHS,3,2,0.0,100,0.048973098662826425
jacobian,PHS,3,2,0.0,225,0.013167837749905235
jacobian,PHS,3,2,0.0,400,0.0060765187812344065
jacobian,PHS,3,2,0.0,900,0.002498673251373554
jacobian,PHS,3,2,0.0,2025,0.001029506897379998
jacobian,PHS,3,2,0.0,4900,0.00041930273447533784
jacobian,PHS,5,3,0.0,100,0.013992885605744843
jacobian,PHS,5,3,0.0,225,0.003730935888848915
jacobian,PHS,5,3,0.0,400,0.0017911894832638058
jacobian,PHS,5,3,0.0,900,0.00044707718578104624
jacobian,PHS,5,3,0.0,2025,0.00011467294753776326
jacobian,PHS,5,3,0.0,4900,2.3920822939236895e-5
jacobian,PHS,7,4,0.0,100,0.008414595810516566
jacobian,PHS,7,4,0.0,225,0.0006354621064275684
jacobian,PHS,7,4,0.0,400,0.00022023761623339534
jacobian,PHS,7,4,0.0,900,2.949301622526095e-5
jacobian,PHS,7,4,0.0,2025,4.337062500986932e-6
jacobian,PHS,7,4,0.0,4900,6.612091453033434e-7
jacobian,PHS,5,2,0.0,100,0.03288719417762176
jacobian,PHS,5,2,0.0,225,0.0076151973811442895
jacobian,PHS,5,2,0.0,400,0.0038323280930894978
jacobian,PHS,5,2,0.0,900,0.0014078114429034632
jacobian,PHS,5,2,0.0,2025,0.0005424408419469531
jacobian,PHS,5,2,0.0,4900,0.00021671093794032917
jacobian,PHS,5,4,0.0,100,0.011348936425944055
jacobian,PHS,5,4,0.0,225,0.0011247967387350438
jacobian,PHS,5,4,0.0,400,0.0003202263155722146
jacobian,PHS,5,4,0.0,900,4.842942466855638e-5
jacobian,PHS,5,4,0.0,2025,7.171037616582412e-6
jacobian,PHS,5,4,0.0,4900,1.112213538790809e-6
jacobian,PHS,5,5,0.0,100,0.0024467772209716926
jacobian,PHS,5,5,0.0,225,0.00025565785095132986
jacobian,PHS,5,5,0.0,400,0.00010453980237704268
jacobian,PHS,5,5,0.0,900,1.1711111834535952e-5
jacobian,PHS,5,5,0.0,2025,1.1283168053662074e-6
jacobian,PHS,5,5,0.0,4900,1.0709449112153884e-7
jacobian,PHS,7,3,0.0,100,0.010148683825666464
jacobian,PHS,7,3,0.0,225,0.001851356273217786
jacobian,PHS,7,3,0.0,400,0.0011880894627401373
jacobian,PHS,7,3,0.0,900,0.0002539314225084593
jacobian,PHS,7,3,0.0,2025,6.474926782572935e-5
jacobian,PHS,7,3,0.0,4900,1.292518719965254e-5
jacobian,PHS,7,5,0.0,100,0.0014840754048302612
jacobian,PHS,7,5,0.0,225,0.0001596170443307931
jacobian,PHS,7,5,0.0,400,6.737414813487968e-5
jacobian,PHS,7,5,0.0,900,7.672962442847199e-6
jacobian,PHS,7,5,0.0,2025,7.871213074572641e-7
jacobian,PHS,7,5,0.0,4900,6.721579830923568e-8
jacobian,PHS,7,6,0.0,100,0.0017741418327114154
jacobian,PHS,7,6,0.0,225,0.00011273688088058007
jacobian,PHS,7,6,0.0,400,2.1664848315346068e-5
jacobian,PHS,7,6,0.0,900,1.2705310482820524e-6
jacobian,PHS,7,6,0.0,2025,7.246092179861304e-8
jacobian,PHS,7,6,0.0,4900,4.4176077774533545e-9
jacobian,PHS,3,1,0.0,100,0.11540457668658444
jacobian,PHS,3,1,0.0,225,0.0654910946132709
jacobian,PHS,3,1,0.0,400,0.04455283606082872
jacobian,PHS,3,1,0.0,900,0.027578741535388224
jacobian,PHS,3,1,0.0,2025,0.016023883449170745
jacobian,PHS,3,1,0.0,4900,0.00921392224364067
jacobian,PHS,3,3,0.0,100,0.01691846849844146
jacobian,PHS,3,3,0.0,225,0.00536767361930022
jacobian,PHS,3,3,0.0,400,0.0023209141530453033
jacobian,PHS,3,3,0.0,900,0.0005945601830452062
jacobian,PHS,3,3,0.0,2025,0.00014563225573990628
jacobian,PHS,3,3,0.0,4900,3.1747782956511134e-5
jacobian,PHS,3,4,0.0,100,0.014037124317277076
jacobian,PHS,3,4,0.0,225,0.0017417968373926534
jacobian,PHS,3,4,0.0,400,0.0004257737835453457
jacobian,PHS,3,4,0.0,900,6.832952990805533e-5
jacobian,PHS,3,4,0.0,2025,1.0648339344242536e-5
jacobian,PHS,3,4,0.0,4900,1.6220499298189382e-6
jacobian,IMQ,0,0,1.0,100,0.135436137983648
jacobian,IMQ,0,0,1.0,225,0.07876626046145287
jacobian,IMQ,0,0,1.0,400,0.05856397496019836
jacobian,IMQ,0,0,1.0,900,0.03736609742742323
jacobian,IMQ,0,0,1.0,2025,0.023093884156775615
jacobian,IMQ,0,0,1.0,4900,0.014204342274902484
jacobian,Gaussian,0,0,1.0,100,0.13553020754037817
jacobian,Gaussian,0,0,1.0,225,0.07888645373912671
jacobian,Gaussian,0,0,1.0,400,0.058610586210606205
jacobian,Gaussian,0,0,1.0,900,0.037708115642986866
jacobian,Gaussian,0,0,1.0,2025,0.02311006119222528
jacobian,Gaussian,0,0,1.0,4900,0.014206927743073323
jacobian,IMQ,0,1,1.0,100,0.09026294471967182
jacobian,IMQ,0,1,1.0,225,0.041222637880864665
jacobian,IMQ,0,1,1.0,400,0.027126635187731375
jacobian,IMQ,0,1,1.0,900,0.012223787876030796
jacobian,IMQ,0,1,1.0,2025,0.005753702326173021
jacobian,IMQ,0,1,1.0,4900,0.0024064845208640506
jacobian,Gaussian,0,1,1.0,100,0.08454825517981021
jacobian,Gaussian,0,1,1.0,225,0.04074154376059476
jacobian,Gaussian,0,1,1.0,400,0.026214734697021118
jacobian,Gaussian,0,1,1.0,900,0.011743011144839574
jacobian,Gaussian,0,1,1.0,2025,0.005206509380146945
jacobian,Gaussian,0,1,1.0,4900,0.002365084864551589
jacobian,IMQ,0,2,1.0,100,0.01756951846620011
jacobian,IMQ,0,2,1.0,225,0.0040009249176748045
jacobian,IMQ,0,2,1.0,400,0.001475230332724406
jacobian,IMQ,0,2,1.0,900,0.0004969401009440268
jacobian,IMQ,0,2,1.0,2025,0.00012841975374962424
jacobian,IMQ,0,2,1.0,4900,3.610350619469094e-5
jacobian,Gaussian,0,2,1.0,100,0.012710500037200029
jacobian,Gaussian,0,2,1.0,225,0.0038017851375148526
jacobian,Gaussian,0,2,1.0,400,0.0015788327858943462
jacobian,Gaussian,0,2,1.0,900,0.0004995800982213536
jacobian,Gaussian,0,2,1.0,2025,0.00012607280844930308
jacobian,Gaussian,0,2,1.0,4900,3.573513372547268e-5
jacobian,IMQ,0,3,1.0,100,0.005792244172776555
jacobian,IMQ,0,3,1.0,225,0.0006609300976443812
jacobian,IMQ,0,3,1.0,400,0.00021105612956905852
jacobian,IMQ,0,3,1.0,900,2.9173195300589984e-5
jacobian,IMQ,0,3,1.0,2025,3.254969339447326e-5
jacobian,IMQ,0,3,1.0,4900,0.00044659102324997587
jacobian,Gaussian,0,3,1.0,100,0.004442814350076596
jacobian,Gaussian,0,3,1.0,225,0.00048754191166413755
jacobian,Gaussian,0,3,1.0,400,0.00014462671400396673
jacobian,Gaussian,0,3,1.0,900,3.222246207238711e-5
jacobian,Gaussian,0,3,1.0,2025,0.00020649339384730964
jacobian,Gaussian,0,3,1.0,4900,5.577011704524559e-5
jacobian,IMQ,0,4,1.0,100,0.001941739306749183
jacobian,IMQ,0,4,1.0,225,0.00010595408844749744
jacobian,IMQ,0,4,1.0,400,2.1699519514575355e-5
jacobian,IMQ,0,4,1.0,900,5.577679665142027e-6
jacobian,IMQ,0,4,1.0,2025,5.610767105813267e-6
jacobian,IMQ,0,4,1.0,4900,8.692376731261053e-6
jacobian,Gaussian,0,4,1.0,100,0.0005752186953561071
jacobian,Gaussian,0,4,1.0,225,5.476343498002718e-5
jacobian,Gaussian,0,4,1.0,400,0.0011181371516751865
jacobian,Gaussian,0,4,1.0,900,1.7662647718861512e-5
jacobian,Gaussian,0,4,1.0,2025,0.00012827267501994299
jacobian,Gaussian,0,4,1.0,4900,0.0001717650696505538
divergence,PHS,1,1,0.0,100,0.10007359899601088
divergence,PHS,1,1,0.0,225,0.06784378557423422
divergence,PHS,1,1,0.0,400,0.04858724173429863
divergence,PHS,1,1,0.0,900,0.031211985908305564
divergence,PHS,1,1,0.0,2025,0.020188520055061453
divergence,PHS,1,1,0.0,4900,0.013111884945117454
divergence,PHS,3,2,0.0,100,0.04399623256568039
divergence,PHS,3,2,0.0,225,0.01437680714905423
divergence,PHS,3,2,0.0,400,0.006075087146506499
divergence,PHS,3,2,0.0,900,0.002581025618496305
divergence,PHS,3,2,0.0,2025,0.001072068172511245
divergence,PHS,3,2,0.0,4900,0.00042503772157021424
divergence,PHS,5,3,0.0,100,0.009555088459182334
divergence,PHS,5,3,0.0,225,0.003536330558414834
divergence,PHS,5,3,0.0,400,0.00123979746866007
divergence,PHS,5,3,0.0,900,0.00031622399044459204
divergence,PHS,5,3,0.0,2025,8.656514780073675e-5
divergence,PHS,5,3,0.0,4900,2.0099067525331838e-5
divergence,PHS,7,4,0.0,100,0.004929327072357144
divergence,PHS,7,4,0.0,225,0.0005926795510310881
divergence,PHS,7,4,0.0,400,0.00017162352787707623
divergence,PHS,7,4,0.0,900,2.9680077105073056e-5
divergence,PHS,7,4,0.0,2025,4.386452906752215e-6
divergence,PHS,7,4,0.0,4900,6.844155756615412e-7
divergence,PHS,5,2,0.0,100,0.02997668010004121
divergence,PHS,5,2,0.0,225,0.008102112546008025
divergence,PHS,5,2,0.0,400,0.003600055907754423
divergence,PHS,5,2,0.0,900,0.0014575438938883522
divergence,PHS,5,2,0.0,2025,0.000600269393385501
divergence,PHS,5,2,0.0,4900,0.00022691027229045378
divergence,PHS,5,4,0.0,100,0.0062099127473845064
divergence,PHS,5,4,0.0,225,0.0010814348174445385
divergence,PHS,5,4,0.0,400,0.0002878372219119002
divergence,PHS,5,4,0.0,900,5.14307241992413e-5
divergence,PHS,5,4,0.0,2025,7.920286692231506e-6
divergence,PHS,5,4,0.0,4900,1.2422948922345276e-6
divergence,PHS,5,5,0.0,100,0.0034441415320293598
divergence,PHS,5,5,0.0,225,0.0003538660326209817
divergence,PHS,5,5,0.0,400,0.00014598047768074702
divergence,PHS,5,5,0.0,900,1.3033504992705739e-5
divergence,PHS,5,5,0.0,2025,1.3659549460762312e-6
divergence,PHS,5,5,0.0,4900,1.4794114306200395e-7
divergence,PHS,7,3,0.0,100,0.006947093192996149
divergence,PHS,7,3,0.0,225,0.0016756702007011469
divergence,PHS,7,3,0.0,400,0.000541448357515814
divergence,PHS,7,3,0.0,900,0.0001386719874208533
divergence,PHS,7,3,0.0,2025,3.864234413012173e-5
divergence,PHS,7,3,0.0,4900,8.763615879345321e-6
divergence,PHS,7,5,0.0,100,0.0023536649911540535
divergence,PHS,7,5,0.0,225,0.00019061309420334297
divergence,PHS,7,5,0.0,400,7.433446499528694e-5
divergence,PHS,7,5,0.0,900,6.327702525310983e-6
divergence,PHS,7,5,0.0,2025,7.769374618201548e-7
divergence,PHS,7,5,0.0,4900,7.9239375975786e-8
divergence,PHS,7,6,0.0,100,0.001456569284363627
divergence,PHS,7,6,0.0,225,0.00013273017567786127
divergence,PHS,7,6,0.0,400,2.647989835783787e-5
divergence,PHS,7,6,0.0,900,1.345163221377541e-6
divergence,PHS,7,6,0.0,2025,1.0772941048242759e-7
divergence,PHS,7,6,0.0,4900,6.7190415960167156e-9
divergence,PHS,3,1,0.0,100,0.08780890189887848
divergence,PHS,3,1,0.0,225,0.052221250881512894
divergence,PHS,3,1,0.0,400,0.0386009892896851
divergence,PHS,3,1,0.0,900,0.022930942833913795
divergence,PHS,3,1,0.0,2025,0.014522962738376487
divergence,PHS,3,1,0.0,4900,0.009311968131326277
divergence,PHS,3,3,0.0,100,0.014634665808780539
divergence,PHS,3,3,0.0,225,0.005703155265739355
divergence,PHS,3,3,0.0,400,0.002194456131680915
divergence,PHS,3,3,0.0,900,0.0005152759808663488
divergence,PHS,3,3,0.0,2025,0.0001318743441159017
divergence,PHS,3,3,0.0,4900,3.13260226766534e-5
divergence,PHS,3,4,0.0,100,0.009048537585068132
divergence,PHS,3,4,0.0,225,0.001900122925672065
divergence,PHS,3,4,0.0,400,0.00046585845652840236
divergence,PHS,3,4,0.0,900,8.706320715450163e-5
divergence,PHS,3,4,0.0,2025,1.546141500132798e-5
divergence,PHS,3,4,0.0,4900,2.416530614419917e-6
divergence,IMQ,0,0,1.0,100,0.1056036479961977
divergence,IMQ,0,0,1.0,225,0.07220042648149393
divergence,IMQ,0,0,1.0,400,0.051676055602960166
divergence,IMQ,0,0,1.0,900,0.03273547187335245
divergence,IMQ,0,0,1.0,2025,0.02187544446346192
divergence,IMQ,0,0,1.0,4900,0.014306987175060291
divergence,Gaussian,0,0,1.0,100,0.10515883659657992
divergence,Gaussian,0,0,1.0,225,0.0723979796146512
divergence,Gaussian,0,0,1.0,400,0.051620044831777595
divergence,Gaussian,0,0,1.0,900,0.03388233701350191
divergence,Gaussian,0,0,1.0,2025,0.021905000115306522
divergence,Gaussian,0,0,1.0,4900,0.014310725581054597
divergence,IMQ,0,1,1.0,100,0.07017532322690694
divergence,IMQ,0,1,1.0,225,0.03263474706422313
divergence,IMQ,0,1,1.0,400,0.024218338374420906
divergence,IMQ,0,1,1.0,900,0.010310682260014572
divergence,IMQ,0,1,1.0,2025,0.005306857367553275
divergence,IMQ,0,1,1.0,4900,0.0025984525253196153
divergence,Gaussian,0,1,1.0,100,0.07135798008779047
divergence,Gaussian,0,1,1.0,225,0.042985674841073775
divergence,Gaussian,0,1,1.0,400,0.027233975926735033
divergence,Gaussian,0,1,1.0,900,0.012195183401288197
divergence,Gaussian,0,1,1.0,2025,0.005545153755164034
divergence,Gaussian,0,1,1.0,4900,0.0029567547987625143
divergence,IMQ,0,2,1.0,100,0.01576741800016535
divergence,IMQ,0,2,1.0,225,0.004138275935641492
divergence,IMQ,0,2,1.0,400,0.0014316576957057027
divergence,IMQ,0,2,1.0,900,0.0005223856058346894
divergence,IMQ,0,2,1.0,2025,0.00014362746668010982
divergence,IMQ,0,2,1.0,4900,4.255182765796436e-5
divergence,Gaussian,0,2,1.0,100,0.012090365429298757
divergence,Gaussian,0,2,1.0,225,0.004360780570651828
divergence,Gaussian,0,2,1.0,400,0.0016865964953936277
divergence,Gaussian,0,2,1.0,900,0.0005298972247459578
divergence,Gaussian,0,2,1.0,2025,0.00013979752037999194
divergence,Gaussian,0,2,1.0,4900,4.33770131963459e-5
divergence,IMQ,0,3,1.0,100,0.00615286797725744
divergence,IMQ,0,3,1.0,225,0.0007026505602540168
divergence,IMQ,0,3,1.0,400,0.00017181753220623413
divergence,IMQ,0,3,1.0,900,2.67334160563292e-5
divergence,IMQ,0,3,1.0,2025,2.1191444235025445e-5
divergence,IMQ,0,3,1.0,4900,0.0006926896278009177
divergence,Gaussian,0,3,1.0,100,0.004288407618939721
divergence,Gaussian,0,3,1.0,225,0.0005471733823946818
divergence,Gaussian,0,3,1.0,400,0.000145278168709705
divergence,Gaussian,0,3,1.0,900,2.6817583293685234e-5
divergence,Gaussian,0,3,1.0,2025,0.0001502563802986747
divergence,Gaussian,0,3,1.0,4900,6.767963320285647e-5
divergence,IMQ,0,4,1.0,100,0.002283123526461415
divergence,IMQ,0,4,1.0,225,0.0001593839670496546
divergence,IMQ,0,4,1.0,400,3.0504171039950955e-5
divergence,IMQ,0,4,1.0,900,7.295967886266043e-6
divergence,IMQ,0,4,1.0,2025,6.011580488367408e-6
divergence,IMQ,0,4,1.0,4900,1.2004089931893831e-5
divergence,Gaussian,0,4,1.0,100,0.0008275043472727445
divergence,Gaussian,0,4,1.0,225,8.85788761113329e-5
divergence,Gaussian,0,4,1.0,400,0.0006603987353675515
divergence,Gaussian,0,4,1.0,900,1.6140902093028912e-5
divergence,Gaussian,0,4,1.0,2025,0.00019745309116713097
divergence,Gaussian,0,4,1.0,4900,0.00026533585403080723
curl2d,PHS,1,1,0.0,100,0.2263085798012174
curl2d,PHS,1,1,0.0,225,0.12136440041664796
curl2d,PHS,1,1,0.0,400,0.08335921993942463
curl2d,PHS,1,1,0.0,900,0.05098360272882348
curl2d,PHS,1,1,0.0,2025,0.029616540451549385
curl2d,PHS,1,1,0.0,4900,0.01685791871185848
curl2d,PHS,3,2,0.0,100,0.07187934042635376
curl2d,PHS,3,2,0.0,225,0.01765626462011015
curl2d,PHS,3,2,0.0,400,0.008515955511954552
curl2d,PHS,3,2,0.0,900,0.0034541365208029997
curl2d,PHS,3,2,0.0,2025,0.0014073387097848682
curl2d,PHS,3,2,0.0,4900,0.0005804110371039051
curl2d,PHS,5,3,0.0,100,0.0216643701286592
curl2d,PHS,5,3,0.0,225,0.005311110396211892
curl2d,PHS,5,3,0.0,400,0.002777368056683349
curl2d,PHS,5,3,0.0,900,0.0006911152191790765
curl2d,PHS,5,3,0.0,2025,0.0001747891237752654
curl2d,PHS,5,3,0.0,4900,3.548408268225002e-5
curl2d,PHS,7,4,0.0,100,0.0133217200629902
curl2d,PHS,7,4,0.0,225,0.0009099049274282312
curl2d,PHS,7,4,0.0,400,0.0003333487779769002
curl2d,PHS,7,4,0.0,900,4.111126219606885e-5
curl2d,PHS,7,4,0.0,2025,6.020120336198773e-6
curl2d,PHS,7,4,0.0,4900,9.063296663362296e-7
curl2d,PHS,5,2,0.0,100,0.04786736856544457
curl2d,PHS,5,2,0.0,225,0.010289236050880732
curl2d,PHS,5,2,0.0,400,0.005492768547004312
curl2d,PHS,5,2,0.0,900,0.0019416960546865755
curl2d,PHS,5,2,0.0,2025,0.0007174793414876301
curl2d,PHS,5,2,0.0,4900,0.0002952148849632911
curl2d,PHS,5,4,0.0,100,0.018107993263207393
curl2d,PHS,5,4,0.0,225,0.0015928361153514923
curl2d,PHS,5,4,0.0,400,0.00046578247761134726
curl2d,PHS,5,4,0.0,900,6.572983295326645e-5
curl2d,PHS,5,4,0.0,2025,9.49458103979943e-6
curl2d,PHS,5,4,0.0,4900,1.460210258537957e-6
curl2d,PHS,5,5,0.0,100,0.0025149369339302033
curl2d,PHS,5,5,0.0,225,0.00027141965597456076
curl2d,PHS,5,5,0.0,400,0.0001101358392249682
curl2d,PHS,5,5,0.0,900,1.5430886813442006e-5
curl2d,PHS,5,5,0.0,2025,1.395820261002718e-6
curl2d,PHS,5,5,0.0,4900,1.1436816142521424e-7
curl2d,PHS,7,3,0.0,100,0.01570881975793477
curl2d,PHS,7,3,0.0,225,0.0026825513293847903
curl2d,PHS,7,3,0.0,400,0.0019314727340611912
curl2d,PHS,7,3,0.0,900,0.00040710157453592604
curl2d,PHS,7,3,0.0,2025,0.00010259555257231816
curl2d,PHS,7,3,0.0,4900,2.0099136266239817e-5
curl2d,PHS,7,5,0.0,100,0.0011381822075507593
curl2d,PHS,7,5,0.0,225,0.00019935571626325473
curl2d,PHS,7,5,0.0,400,8.925179979355448e-5
curl2d,PHS,7,5,0.0,900,1.1458739127252292e-5
curl2d,PHS,7,5,0.0,2025,1.1030402505807666e-6
curl2d,PHS,7,5,0.0,4900,8.495711396823222e-8
curl2d,PHS,7,6,0.0,100,0.002641189495452802
curl2d,PHS,7,6,0.0,225,0.00014252806633315392
curl2d,PHS,7,6,0.0,400,2.662740764925181e-5
curl2d,PHS,7,6,0.0,900,1.7237659079156642e-6
curl2d,PHS,7,6,0.0,2025,6.768817261526589e-8
curl2d,PHS,7,6,0.0,4900,3.9088750256231515e-9
curl2d,PHS,3,1,0.0,100,0.17826191854929466
curl2d,PHS,3,1,0.0,225,0.09993539889243956
curl2d,PHS,3,1,0.0,400,0.06573517371944711
curl2d,PHS,3,1,0.0,900,0.04118586777926639
curl2d,PHS,3,1,0.0,2025,0.023266219940883962
curl2d,PHS,3,1,0.0,4900,0.012834509511877513
curl2d,PHS,3,3,0.0,100,0.02481744678969672
curl2d,PHS,3,3,0.0,225,0.007244645357341959
curl2d,PHS,3,3,0.0,400,0.0033181929887830417
curl2d,PHS,3,3,0.0,900,0.0008756128707033437
curl2d,PHS,3,3,0.0,2025,0.00021128950499108451
curl2d,PHS,3,3,0.0,4900,4.451163699765775e-5
curl2d,PHS,3,4,0.0,100,0.021941870748548118
curl2d,PHS,3,4,0.0,225,0.002318740696911784
curl2d,PHS,3,4,0.0,400,0.0005672817897520964
curl2d,PHS,3,4,0.0,900,8.105259194211172e-5
curl2d,PHS,3,4,0.0,2025,1.0489286352350535e-5
curl2d,PHS,3,4,0.0,4900,1.5127638722002616e-6
curl2d,IMQ,0,0,1.0,100,0.20572961112742624
curl2d,IMQ,0,0,1.0,225,0.11375853192363218
curl2d,IMQ,0,0,1.0,400,0.08566952083057573
curl2d,IMQ,0,0,1.0,900,0.05478334959452048
curl2d,IMQ,0,0,1.0,2025,0.032914424457242304
curl2d,IMQ,0,0,1.0,4900,0.019726469502500923
curl2d,Gaussian,0,0,1.0,100,0.20564038981328003
curl2d,Gaussian,0,0,1.0,225,0.113838568232582
curl2d,Gaussian,0,0,1.0,400,0.08584167743040122
curl2d,Gaussian,0,0,1.0,900,0.054854109553911075
curl2d,Gaussian,0,0,1.0,2025,0.03293522730622501
curl2d,Gaussian,0,0,1.0,4900,0.01973099820502875
curl2d,IMQ,0,1,1.0,100,0.13650453692975806
curl2d,IMQ,0,1,1.0,225,0.06213614625502723
curl2d,IMQ,0,1,1.0,400,0.03960890935739203
curl2d,IMQ,0,1,1.0,900,0.018164982498632555
curl2d,IMQ,0,1,1.0,2025,0.008293159155377363
curl2d,IMQ,0,1,1.0,4900,0.003224799195486047
curl2d,Gaussian,0,1,1.0,100,0.12508788122128553
curl2d,Gaussian,0,1,1.0,225,0.05518549170612274
curl2d,Gaussian,0,1,1.0,400,0.03595715314140254
curl2d,Gaussian,0,1,1.0,900,0.016115848726889526
curl2d,Gaussian,0,1,1.0,2025,0.007040137030290012
curl2d,Gaussian,0,1,1.0,4900,0.0028434379937813197
curl2d,IMQ,0,2,1.0,100,0.02550636029459686
curl2d,IMQ,0,2,1.0,225,0.0054760351115741195
curl2d,IMQ,0,2,1.0,400,0.0020871323194694862
curl2d,IMQ,0,2,1.0,900,0.0006779996250371882
curl2d,IMQ,0,2,1.0,2025,0.00016862176623908372
curl2d,IMQ,0,2,1.0,4900,4.564849022934258e-5
curl2d,Gaussian,0,2,1.0,100,0.017996411043884324
curl2d,Gaussian,0,2,1.0,225,0.004900281390362218
curl2d,Gaussian,0,2,1.0,400,0.0021327394546101198
curl2d,Gaussian,0,2,1.0,900,0.0006785592708653823
curl2d,Gaussian,0,2,1.0,2025,0.00016642769017350211
curl2d,Gaussian,0,2,1.0,4900,4.412595548545403e-5
curl2d,IMQ,0,3,1.0,100,0.0077910377660837795
curl2d,IMQ,0,3,1.0,225,0.0008927930657836747
curl2d,IMQ,0,3,1.0,400,0.0003158539931783102
curl2d,IMQ,0,3,1.0,900,4.226440443787516e-5
curl2d,IMQ,0,3,1.0,2025,5.09758796568307e-5
curl2d,IMQ,0,3,1.0,4900,0.0003738803182966048
curl2d,Gaussian,0,3,1.0,100,0.006248178333538922
curl2d,Gaussian,0,3,1.0,225,0.0006381540930099662
curl2d,Gaussian,0,3,1.0,400,0.0002011530341962436
curl2d,Gaussian,0,3,1.0,900,4.8050182533648084e-5
curl2d,Gaussian,0,3,1.0,2025,0.0003171348362486634
curl2d,Gaussian,0,3,1.0,4900,6.887308035310933e-5
curl2d,IMQ,0,4,1.0,100,0.0024357964855546196
curl2d,IMQ,0,4,1.0,225,9.528740314964543e-5
curl2d,IMQ,0,4,1.0,400,2.258173884311061e-5
curl2d,IMQ,0,4,1.0,900,6.404860950918995e-6
curl2d,IMQ,0,4,1.0,2025,7.5538400835568626e-6
curl2d,IMQ,0,4,1.0,4900,9.290529053936806e-6
curl2d,Gaussian,0,4,1.0,100,0.0005754436778497539
curl2d,Gaussian,0,4,1.0,225,3.890253803300007e-5
curl2d,Gaussian,0,4,1.0,400,0.0017747626346925267
curl2d,Gaussian,0,4,1.0,900,2.5563388812183525e-5
curl2d,Gaussian,0,4,1.0,2025,0.00010984380112699294
curl2d,Gaussian,0,4,1.0,4900,0.00014555820979087584
