x,y,elevation
.489795,.755102,4117.581054688
.510204,.755102,4086.837646484
.530612,.755102,4055.441406250
.551020,.755102,4027.905761719
.571428,.755102,4001.768798828
.591836,.755102,3979.260009766
.612244,.755102,3961.717285156
.632653,.755102,3943.204833984
.653061,.755102,3922.271484375
.673469,.755102,3891.466064453
.693877,.755102,3877.022216797
.714285,.755102,3884.774414062
.734693,.755102,3883.185791016
.755102,.755102,3887.048095703
.775510,.755102,3881.014160156
.795918,.755102,3866.686279297
.816326,.755102,3848.010498047
.836734,.755102,3830.335693359
.857142,.755102,3807.729736328
.877551,.755102,3784.120117188
.897959,.755102,3761.758056641
.918367,.755102,3745.266357422
.938775,.755102,3723.787597656
.959183,.755102,3702.732177734
.979591,.755102,3683.852783203
1.000000,.755102,3655.849853516
0,.775510,4164.663574219
.020408,.775510,4170.369628906
.040816,.775510,4150.200195312
.061224,.775510,4128.563476562
.081632,.775510,4117.364257812
.102040,.775510,4108.670898438
.122448,.775510,4101.145996094
.142857,.775510,4101.103027344
.163265,.775510,4105.310058594
.183673,.775510,4110.958496094
.204081,.775510,4118.045410156
.224489,.775510,4125.607421875
.244897,.775510,4134.350097656
.265306,.775510,4141.974121094
.285714,.775510,4148.147460938
.306122,.775510,4153.386718750
.326530,.775510,4156.638671875
.346938,.775510,4158.670898438
.367346,.775510,4160.578613281
.387755,.775510,4161.731933594
.408163,.775510,4162.042968750
.428571,.775510,4161.177246094
.448979,.775510,4158.763671875
.469387,.775510,4155.485351562
.489795,.775510,4110.042968750
.510204,.775510,4040.371582031
.530612,.775510,4013.521240234
.551020,.775510,3992.038330078
.571428,.775510,3970.965576172
.591836,.775510,3944.523437500
.612244,.775510,3920.163818359
.632653,.775510,3898.927001953
.653061,.775510,3879.221191406
.673469,.775510,3843.658935547
.693877,.775510,3817.916015625
.714285,.775510,3795.699951172
.734693,.775510,3812.981933594
.755102,.775510,3819.028320312
.775510,.775510,3824.551513672
.795918,.775510,3826.218994141
.816326,.775510,3813.362060547
.836734,.775510,3791.568847656
.857142,.775510,3781.727783203
.877551,.775510,3755.411865234
.897959,.775510,3731.087890625
.918367,.775510,3708.351562500
.938775,.775510,3687.842285156
.959183,.775510,3667.844482422
.979591,.775510,3649.074218750
1.000000,.775510,3626.946044922
0,.795918,4204.715820312
.020408,.795918,4225.538085938
.040816,.795918,4197.509277344
.061224,.795918,4176.753417969
.081632,.795918,4156.723632812
.102040,.795918,4143.668945312
.122448,.795918,4134.293457031
.142857,.795918,4130.019531250
.163265,.795918,4129.365722656
.183673,.795918,4131.347167969
.204081,.795918,4132.981445312
.224489,.795918,4136.529296875
.244897,.795918,4142.359375000
.265306,.795918,4148.631347656
.285714,.795918,4154.452636719
.306122,.795918,4159.522460938
.326530,.795918,4163.245117188
.346938,.795918,4165.872558594
.367346,.795918,4168.887207031
.387755,.795918,4171.904785156
.408163,.795918,4173.982910156
.428571,.795918,4174.143554688
.448979,.795918,4173.489257812
.469387,.795918,4155.606445312
.489795,.795918,4086.050292969
.510204,.795918,4034.716064453
.530612,.795918,3991.189208984
.551020,.795918,3970.004394531
.571428,.795918,3952.372802734
.591836,.795918,3912.711181641
.612244,.795918,3879.806396484
.632653,.795918,3844.965332031
.653061,.795918,3825.675292969
.673469,.795918,3813.580322266
.693877,.795918,3779.173095703
.714285,.795918,3751.551757812
.734693,.795918,3760.974365234
.755102,.795918,3759.972656250
.775510,.795918,3784.232177734
.795918,.795918,3780.887451172
.816326,.795918,3775.444335938
.836734,.795918,3762.367919922
.857142,.795918,3751.540283203
.877551,.795918,3728.141113281
.897959,.795918,3703.570312500
.918367,.795918,3679.344970703
.938775,.795918,3656.044189453
.959183,.795918,3633.043945312
.979591,.795918,3613.884521484
1.000000,.795918,3591.153564453
0,.816326,4217.104003906
.020408,.816326,4260.588867188
.040816,.816326,4247.997558594
.061224,.816326,4229.467773438
.081632,.816326,4207.611328125
.102040,.816326,4189.747070312
.122448,.816326,4175.234863281
.142857,.816326,4167.563964844
.163265,.816326,4162.463867188
.183673,.816326,4159.291992188
.204081,.816326,4157.736328125
.224489,.816326,4157.229003906
.244897,.816326,4160.407714844
.265306,.816326,4164.021484375
.285714,.816326,4166.999511719
.306122,.816326,4170.185546875
.326530,.816326,4173.066406250
.346938,.816326,4176.269531250
.367346,.816326,4180.813964844
.387755,.816326,4183.183593750
.408163,.816326,4185.847656250
.428571,.816326,4187.453125000
.448979,.816326,4188.335937500
.469387,.816326,4161.390625000
.489795,.816326,4092.282470703
.510204,.816326,4043.306396484
.530612,.816326,3991.054687500
.551020,.816326,3944.914794922
.571428,.816326,3918.655517578
.591836,.816326,3875.928955078
.612244,.816326,3858.400878906
.632653,.816326,3805.830322266
.653061,.816326,3780.893066406
.673469,.816326,3757.200683594
.693877,.816326,3750.263183594
.714285,.816326,3756.384765625
.734693,.816326,3745.612792969
.755102,.816326,3739.668212891
.775510,.816326,3727.317138672
.795918,.816326,3731.312500000
.816326,.816326,3731.527832031
.836734,.816326,3722.364013672
.857142,.816326,3708.770507812
.877551,.816326,3692.542480469
.897959,.816326,3671.472167969
.918367,.816326,3650.158935547
.938775,.816326,3628.568603516
.959183,.816326,3605.333496094
.979591,.816326,3585.216796875
1.000000,.816326,3564.049804688
0,.836734,4261.477050781
.020408,.836734,4280.780273438
.040816,.836734,4273.819335938
.061224,.836734,4251.986328125
.081632,.836734,4235.591308594
.102040,.836734,4227.234863281
.122448,.836734,4216.087890625
.142857,.836734,4211.386718750
.163265,.836734,4211.178710938
.183673,.836734,4203.661621094
.204081,.836734,4195.808105469
.224489,.836734,4188.481445312
.244897,.836734,4179.869628906
.265306,.836734,4175.611328125
.285714,.836734,4177.337402344
.306122,.836734,4179.050292969
.326530,.836734,4180.189941406
.346938,.836734,4178.372558594
.367346,.836734,4175.990722656
.387755,.836734,4174.299316406
.408163,.836734,4172.750488281
.428571,.836734,4170.917480469
.448979,.836734,4172.088867188
.469387,.836734,4163.491210938
.489795,.836734,4111.721679688
.510204,.836734,4057.884277344
.530612,.836734,4007.460205078
.551020,.836734,3945.177490234
.571428,.836734,3919.006591797
.591836,.836734,3869.733398438
.612244,.836734,3847.471679688
.632653,.836734,3786.351318359
.653061,.836734,3742.888671875
.673469,.836734,3727.905273438
.693877,.836734,3718.241943359
.714285,.836734,3709.484375000
.734693,.836734,3708.708984375
.755102,.836734,3699.334472656
.775510,.836734,3695.721191406
.795918,.836734,3689.081542969
.816326,.836734,3665.288330078
.836734,.836734,3677.552978516
.857142,.836734,3668.238525391
.877551,.836734,3656.051269531
.897959,.836734,3642.177490234
.918367,.836734,3621.168701172
.938775,.836734,3599.912841797
.959183,.836734,3575.462402344
.979591,.836734,3552.828369141
1.000000,.836734,3515.343017578
0,.857142,4289.857421875
.020408,.857142,4292.289550781
.040816,.857142,4265.275390625
.061224,.857142,4246.538574219
.081632,.857142,4221.614746094
.102040,.857142,4207.732910156
.122448,.857142,4201.281250000
.142857,.857142,4190.515136719
.163265,.857142,4197.078613281
.183673,.857142,4196.412597656
.204081,.857142,4194.848144531
.224489,.857142,4178.283203125
.244897,.857142,4169.675292969
.265306,.857142,4164.333007812
.285714,.857142,4160.409667969
.306122,.857142,4161.851562500
.326530,.857142,4163.981445312
.346938,.857142,4162.744628906
.367346,.857142,4157.321777344
.387755,.857142,4152.543457031
.408163,.857142,4150.038085938
.428571,.857142,4146.615722656
.448979,.857142,4142.849121094
.469387,.857142,4137.629882812
.489795,.857142,4119.472656250
.510204,.857142,4086.273193359
.530612,.857142,4051.114990234
.551020,.857142,3971.294677734
.571428,.857142,3917.983154297
.591836,.857142,3866.010498047
.612244,.857142,3817.298583984
.632653,.857142,3777.438964844
.653061,.857142,3742.571289062
.673469,.857142,3704.102294922
.693877,.857142,3679.772460938
.714285,.857142,3676.221191406
.734693,.857142,3654.983642578
.755102,.857142,3635.674316406
.775510,.857142,3612.828857422
.795918,.857142,3630.407470703
.816326,.857142,3633.870605469
.836734,.857142,3632.635742188
.857142,.857142,3627.552734375
.877551,.857142,3616.911621094
.897959,.857142,3602.701171875
.918367,.857142,3586.041259766
.938775,.857142,3569.160644531
.959183,.857142,3547.675292969
.979591,.857142,3520.449218750
1.000000,.857142,3497.934814453
0,.877551,4280.656738281
.020408,.877551,4269.369140625
.040816,.877551,4254.151367188
.061224,.877551,4233.625976562
.081632,.877551,4210.309082031
.102040,.877551,4183.665039062
.122448,.877551,4146.969726562
.142857,.877551,4151.450195312
.163265,.877551,4146.854003906
.183673,.877551,4156.632324219
.204081,.877551,4134.438964844
.224489,.877551,4119.312500000
.244897,.877551,4115.096191406
.265306,.877551,4110.753906250
.285714,.877551,4115.999511719
.306122,.877551,4126.463378906
.326530,.877551,4134.196777344
.346938,.877551,4132.621093750
.367346,.877551,4131.709472656
.387755,.877551,4127.355957031
.408163,.877551,4121.719238281
.428571,.877551,4116.445800781
.448979,.877551,4110.146972656
.469387,.877551,4100.225097656
.489795,.877551,4077.923339844
.510204,.877551,4037.227050781
.530612,.877551,3951.391845703
.551020,.877551,3917.355712891
.571428,.877551,3885.336669922
.591836,.877551,3857.727294922
.612244,.877551,3821.853759766
.632653,.877551,3772.302001953
.653061,.877551,3722.810546875
.673469,.877551,3674.600097656
.693877,.877551,3664.668945312
.714285,.877551,3617.444091797
.734693,.877551,3610.332275391
.755102,.877551,3599.490966797
.775510,.877551,3595.549072266
.795918,.877551,3572.385742188
.816326,.877551,3568.659179688
.836734,.877551,3569.819091797
.857142,.877551,3567.168701172
.877551,.877551,3578.939941406
.897959,.877551,3565.674316406
.918367,.877551,3551.013183594
.938775,.877551,3535.509033203
.959183,.877551,3514.562500000
.979591,.877551,3493.247802734
1.000000,.877551,3459.783935547
0,.897959,4236.547363281
.020408,.897959,4229.367675781
.040816,.897959,4217.864257812
.061224,.897959,4179.020019531
.081632,.897959,4164.926269531
.102040,.897959,4158.906250000
.122448,.897959,4128.371582031
.142857,.897959,4111.808105469
.163265,.897959,4092.551269531
.183673,.897959,4067.345214844
.204081,.897959,4058.165039062
.224489,.897959,4050.154296875
.244897,.897959,4041.917724609
.265306,.897959,4041.229492188
.285714,.897959,4039.689453125
.306122,.897959,4033.798339844
.326530,.897959,4035.201904297
.346938,.897959,4026.296386719
.367346,.897959,4092.643798828
.387755,.897959,4090.589355469
.408163,.897959,4087.625976562
.428571,.897959,4081.571289062
.448979,.897959,4072.828125000
.469387,.897959,4063.001708984
.489795,.897959,4036.060058594
.510204,.897959,3975.361816406
.530612,.897959,3924.638671875
.551020,.897959,3884.735351562
.571428,.897959,3848.000488281
.591836,.897959,3812.048828125
.612244,.897959,3778.577880859
.632653,.897959,3745.709228516
.653061,.897959,3714.013183594
.673469,.897959,3686.689208984
.693877,.897959,3640.104248047
.714285,.897959,3602.176025391
.734693,.897959,3562.542236328
.755102,.897959,3553.618652344
.775510,.897959,3539.687500000
.795918,.897959,3530.069091797
.816326,.897959,3529.352783203
.836734,.897959,3501.479736328
.857142,.897959,3529.404785156
.877551,.897959,3512.808593750
.897959,.897959,3527.328613281
.918367,.897959,3515.065429688
.938775,.897959,3502.066894531
.959183,.897959,3487.661621094
.979591,.897959,3462.134765625
1.000000,.897959,3431.718261719
0,.918367,4183.229003906
.020408,.918367,4181.163085938
.040816,.918367,4115.662109375
.061224,.918367,4087.948730469
.081632,.918367,4064.512695312
.102040,.918367,4038.915771484
.122448,.918367,4029.989990234
.142857,.918367,4068.255615234
.163265,.918367,4051.923095703
.183673,.918367,4028.917480469
.204081,.918367,4007.030029297
.224489,.918367,3990.618408203
.244897,.918367,3982.606201172
.265306,.918367,3984.787841797
.285714,.918367,3983.894775391
.306122,.918367,3970.945068359
.326530,.918367,3950.592041016
.346938,.918367,3956.973388672
.367346,.918367,3975.919433594
.387755,.918367,3954.479492188
.408163,.918367,3960.383300781
.428571,.918367,3961.017089844
.448979,.918367,4014.932128906
.469387,.918367,4021.047119141
.489795,.918367,4008.361328125
.510204,.918367,3985.277099609
.530612,.918367,3909.644287109
.551020,.918367,3868.785888672
.571428,.918367,3829.784179688
.591836,.918367,3792.183349609
.612244,.918367,3757.214111328
.632653,.918367,3719.763671875
.653061,.918367,3683.594726562
.673469,.918367,3638.279296875
.693877,.918367,3619.794433594
.714285,.918367,3572.791748047
.734693,.918367,3545.310302734
.755102,.918367,3524.135009766
.775510,.918367,3517.209472656
.795918,.918367,3484.439941406
.816326,.918367,3485.863769531
.836734,.918367,3477.234619141
.857142,.918367,3470.447509766
.877551,.918367,3488.733154297
.897959,.918367,3486.268554688
.918367,.918367,3478.766113281
.938775,.918367,3466.845214844
.959183,.918367,3452.530029297
.979591,.918367,3433.060058594
1.000000,.918367,3392.715820312
0,.938775,4100.212402344
.020408,.938775,4105.117675781
.040816,.938775,4059.468750000
.061224,.938775,4023.032714844
.081632,.938775,4008.172607422
.102040,.938775,3981.361816406
.122448,.938775,3924.136718750
.142857,.938775,3922.856689453
.163265,.938775,3926.622070312
.183673,.938775,3929.906005859
.204081,.938775,3908.687500000
.224489,.938775,3880.606933594
.244897,.938775,3874.495605469
.265306,.938775,3872.139892578
.285714,.938775,3868.302978516
.306122,.938775,3846.118164062
.326530,.938775,3866.556884766
.346938,.938775,3881.377441406
.367346,.938775,3835.192626953
.387755,.938775,3829.126464844
.408163,.938775,3835.907714844
.428571,.938775,3859.632324219
.448979,.938775,3864.958740234
.469387,.938775,3909.206054688
.489795,.938775,3968.608398438
.510204,.938775,3962.906005859
.530612,.938775,3941.801269531
.551020,.938775,3877.189453125
.571428,.938775,3825.717773438
.591836,.938775,3783.800781250
.612244,.938775,3748.363281250
.632653,.938775,3721.888671875
.653061,.938775,3669.526367188
.673469,.938775,3621.811767578
.693877,.938775,3590.675537109
.714285,.938775,3536.511474609
.734693,.938775,3507.353515625
.755102,.938775,3518.108886719
.775510,.938775,3480.651611328
.795918,.938775,3457.911132812
.816326,.938775,3467.164794922
.836734,.938775,3446.204345703
.857142,.938775,3466.743652344
.877551,.938775,3445.914794922
.897959,.938775,3450.480712891
.918367,.938775,3438.025878906
.938775,.938775,3429.041503906
.959183,.938775,3415.587890625
.979591,.938775,3396.620361328
1.000000,.938775,3368.468017578
0,.959183,4038.920410156
.020408,.959183,4043.538085938
.040816,.959183,4014.809082031
.061224,.959183,3967.616699219
.081632,.959183,3919.284912109
.102040,.959183,3874.759765625
.122448,.959183,3841.666259766
.142857,.959183,3828.720458984
.163265,.959183,3840.769287109
.183673,.959183,3853.686035156
.204081,.959183,3856.652343750
.224489,.959183,3829.907714844
.244897,.959183,3813.955810547
.265306,.959183,3763.650146484
.285714,.959183,3767.411865234
.306122,.959183,3743.574462891
.326530,.959183,3740.826660156
.346938,.959183,3747.777832031
.367346,.959183,3761.273437500
.387755,.959183,3767.949707031
.408163,.959183,3780.099365234
.428571,.959183,3782.586425781
.448979,.959183,3786.376953125
.469387,.959183,3811.925048828
.489795,.959183,3856.298339844
.510204,.959183,3915.672363281
.530612,.959183,3911.133789062
.551020,.959183,3903.812255859
.571428,.959183,3844.129638672
.591836,.959183,3779.670898438
.612244,.959183,3734.774902344
.632653,.959183,3697.118652344
.653061,.959183,3641.947753906
.673469,.959183,3598.224365234
.693877,.959183,3564.798095703
.714285,.959183,3513.812255859
.734693,.959183,3474.411621094
.755102,.959183,3468.979980469
.775510,.959183,3443.321289062
.795918,.959183,3408.769042969
.816326,.959183,3409.839843750
.836734,.959183,3439.575195312
.857142,.959183,3428.318359375
.877551,.959183,3409.518798828
.897959,.959183,3397.211669922
.918367,.959183,3402.509765625
.938775,.959183,3394.490234375
.959183,.959183,3381.633544922
.979591,.959183,3364.991943359
1.000000,.959183,3332.109619141
0,.979591,3990.345947266
.020408,.979591,3984.819091797
.040816,.979591,3971.994628906
.061224,.979591,3918.794189453
.081632,.979591,3870.572753906
.102040,.979591,3808.050781250
.122448,.979591,3777.748046875
.142857,.979591,3756.294677734
.163265,.979591,3765.516601562
.183673,.979591,3772.540771484
.204081,.979591,3789.083740234
.224489,.979591,3744.092041016
.244897,.979591,3719.785888672
.265306,.979591,3698.419921875
.285714,.979591,3695.986816406
.306122,.979591,3674.535156250
.326530,.979591,3675.174072266
.346938,.979591,3679.265625000
.367346,.979591,3700.405273438
.387755,.979591,3704.022705078
.408163,.979591,3739.014648438
.428571,.979591,3727.356933594
.448979,.979591,3738.936279297
.469387,.979591,3757.296386719
.489795,.979591,3792.104248047
.510204,.979591,3848.500732422
.530612,.979591,3856.656494141
.551020,.979591,3860.590332031
.571428,.979591,3858.663085938
.591836,.979591,3789.962402344
.612244,.979591,3714.258056641
.632653,.979591,3674.064697266
.653061,.979591,3626.005371094
.673469,.979591,3586.579589844
.693877,.979591,3556.264404297
.714285,.979591,3458.687011719
.734693,.979591,3425.689453125
.755102,.979591,3422.182617188
.775510,.979591,3407.748779297
.795918,.979591,3372.287109375
.816326,.979591,3353.954345703
.836734,.979591,3383.268554688
.857142,.979591,3382.298583984
.877551,.979591,3382.180175781
.897959,.979591,3365.381347656
.918367,.979591,3364.786621094
.938775,.979591,3356.896240234
.959183,.979591,3345.749511719
.979591,.979591,3328.787597656
1.000000,.979591,3301.278564453
0,1.000000,3930.190429688
.020408,1.000000,3936.182373047
.040816,1.000000,3919.492675781
.061224,1.000000,3892.851074219
.081632,1.000000,3838.393798828
.102040,1.000000,3789.351074219
.122448,1.000000,3736.686767578
.142857,1.000000,3698.425537109
.163265,1.000000,3678.613769531
.183673,1.000000,3680.273925781
.204081,1.000000,3701.208251953
.224489,1.000000,3699.266845703
.244897,1.000000,3668.775146484
.265306,1.000000,3641.602294922
.285714,1.000000,3612.957031250
.306122,1.000000,3589.134521484
.326530,1.000000,3572.806884766
.346938,1.000000,3598.616455078
.367346,1.000000,3627.729736328
.387755,1.000000,3656.667480469
.408163,1.000000,3688.395019531
.428571,1.000000,3672.474853516
.448979,1.000000,3694.692626953
.469387,1.000000,3716.592773438
.489795,1.000000,3738.877685547
.510204,1.000000,3778.246337891
.530612,1.000000,3801.735595703
.551020,1.000000,3814.573730469
.571428,1.000000,3799.545654297
.591836,1.000000,3752.801757812
.612244,1.000000,3717.141601562
.632653,1.000000,3659.841064453
.653061,1.000000,3629.885742188
.673469,1.000000,3567.630126953
.693877,1.000000,3445.053466797
.714285,1.000000,3398.109863281
.734693,1.000000,3358.798095703
.755102,1.000000,3366.109375000
.775510,1.000000,3361.172119141
.795918,1.000000,3334.193847656
.816326,1.000000,3310.522705078
.836734,1.000000,3335.162597656
.857142,1.000000,3351.575195312
.877551,1.000000,3335.778564453
.897959,1.000000,3325.589355469
.918367,1.000000,3322.460449219
.938775,1.000000,3313.875244141
.959183,1.000000,3303.381835938
.979591,1.000000,3287.814697266
1.000000,1.000000,3271.473144531
